id_global,iteracion_origen,id_origen,clase,precision,recall,f1,cobertura,aciertos,errores,antecedentes
RG2003,13,R093,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2004,13,R094,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2007,13,R099,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2009,13,R101,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2012,13,R105,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2013,13,R108,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2015,13,R110,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2017,13,R112,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2019,13,R115,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2020,13,R116,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2022,13,R119,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2030,13,R132,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2035,13,R141,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2036,13,R143,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2039,13,R146,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2044,13,R151,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2045,13,R153,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2049,13,R160,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2052,13,R167,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2055,13,R170,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2057,13,R174,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2062,13,R180,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2065,13,R187,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2066,13,R189,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2074,13,R199,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2076,13,R202,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2078,13,R205,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2081,13,R209,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2082,13,R210,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2086,14,R004,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2088,14,R013,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2090,14,R016,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2094,14,R022,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2095,14,R023,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2096,14,R024,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2097,14,R026,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2098,14,R027,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2100,14,R030,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2103,14,R035,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2106,14,R042,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=normal
RG2107,14,R043,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2108,14,R046,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2114,14,R056,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2128,14,R084,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2129,14,R086,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2130,14,R087,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2136,14,R096,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2139,14,R102,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2142,14,R107,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2143,14,R108,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2144,14,R109,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2148,14,R116,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=bradicardia
RG2152,14,R125,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2153,14,R126,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2161,14,R134,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=bradicardia
RG2163,14,R137,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=elevada AND presion_diastolica=hipertension AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2164,14,R139,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=taquicardia
RG2165,14,R140,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2169,14,R145,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2176,14,R155,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2179,14,R161,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=normal AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2182,14,R164,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2184,14,R169,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2185,14,R171,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2187,14,R176,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=normal
RG2189,14,R180,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=hipertension_severa AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=taquicardia
RG2193,14,R184,high risk,0.0,0.0,0.0,0,0,0,edad=adolescente AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2204,14,R209,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=hipertension_severa AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2206,14,R211,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipertension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2208,14,R214,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=fiebre AND frecuencia_cardiaca=bradicardia
RG2209,14,R216,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=normal AND presion_diastolica=hipertension_severa AND azucar_sangre=normoglucemia AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2210,14,R217,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=normal AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=hiperpirexia AND frecuencia_cardiaca=bradicardia
RG2211,14,R218,high risk,0.0,0.0,0.0,0,0,0,edad=muy_avanzada AND presion_sistolica=hipotension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2212,14,R219,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipertension_severa AND presion_diastolica=hipertension_severa AND azucar_sangre=hiperglucemia_gestacional AND temperatura_corporal=normal AND frecuencia_cardiaca=normal
RG2215,14,R222,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipertension AND presion_diastolica=hipertension AND azucar_sangre=normoglucemia AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
RG2216,15,R004,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=elevada AND presion_diastolica=normal AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=fiebre AND frecuencia_cardiaca=normal
RG2224,15,R019,high risk,0.0,0.0,0.0,0,0,0,edad=avanzada AND presion_sistolica=hipotension AND presion_diastolica=normal AND azucar_sangre=normoglucemia AND temperatura_corporal=febricular AND frecuencia_cardiaca=taquicardia
RG2229,15,R028,high risk,0.0,0.0,0.0,0,0,0,edad=optima AND presion_sistolica=hipotension AND presion_diastolica=elevada AND azucar_sangre=diabetes_manifiesta AND temperatura_corporal=normal AND frecuencia_cardiaca=taquicardia
